id,title,original_title,year,source,file_path,stem,ocr_chars,n_lines,overlap_title,overlap_original,overlap_max,fuzzy_title,fuzzy_original,fuzzy_max,latency_s,error,ocr_preview
69142,The Wrath,The Wrath,2008,variant,posters_multi/69142/gp2Zfza1j955qUU6iyDDdDsJk1H.jpg,gp2Zfza1j955qUU6iyDDdDsJk1H,44,5,0.5,0.5,0.5,0.186,0.186,0.186,0.985,,DVD | - | WOLFMAN | 15 | YOU CANNOT ESCAPE THE CURSE
69142,The Wrath,The Wrath,2008,variant,posters_multi/69142/i58d2YSlyrN8yWjncS3UQEqZSCm.jpg,i58d2YSlyrN8yWjncS3UQEqZSCm,49,3,0.0,0.0,0.0,0.2553,0.2553,0.2553,0.672,,Born from a terrifying true tale... | BEAST | BENEATH
69142,The Wrath,The Wrath,2008,variant,posters_multi/69142/oeohKveamqYsnjqC5wn0aIXI4hT.jpg,oeohKveamqYsnjqC5wn0aIXI4hT,58,9,0.5,0.5,0.5,0.1569,0.1569,0.1569,0.63,,DVD | VIDEO | WO LFMAN | 15 | - | N | YOU CANNOT ESCAPE THE CURSE | NO | -
71234,Greed,Greed,2006,primary,posters/71234.jpg,71234.jpg,93,7,0.0,0.0,0.0,0.0759,0.0759,0.0759,0.643,,Jason London | Darlena Tejeiro | Andrea Boart | 2 women | on the hun... | 1 Serial Killer | on the loosel
71234,Greed,Greed,2006,variant,posters_multi/71234/iMraYCxCyB4s0IwlLkPtxrbSt2v.jpg,iMraYCxCyB4s0IwlLkPtxrbSt2v,94,7,0.0,0.0,0.0,0.0759,0.0759,0.0759,0.577,,Jason London | Darlena Tejeiro | Andrea Boyart | 2 women | on the run... | 1 Serial Kitler | on the loose!
72654,Parents,Foreldrar,2007,primary,posters/72654.jpg,72654.jpg,571,13,0.0,0.0,0.0,0.0,0.0041,0.0041,1.123,,VesturPort | ELTERN | A FILM BY RAGNAR BRAGASON | - WE ARTAGE PRODUCTIONS TEMWORKS - | - by TACHIA MAGASON | produce by Gisa OEN GARDARSSON INGIAR NANCHA KEISTN MAGNUSDOTTA NINA 00
72654,Parents,Foreldrar,2007,variant,posters_multi/72654/6cSYVV21o7T1iMclovdKqnLqy2d.jpg,6cSYVV21o7T1iMclovdKqnLqy2d,33,2,1.0,0.0,1.0,0.4,0.3243,0.4,0.808,,PARENTS | A FILM BY RAGNAR BRAGASON
72654,Parents,Foreldrar,2007,variant,posters_multi/72654/xxI1XYYXrzTRaTaog1tjE7scC6J.jpg,xxI1XYYXrzTRaTaog1tjE7scC6J,754,14,1.0,0.0,1.0,0.0,0.0,0.0,1.35,,VesturPort | PARENTS | A FILM BY RAGNAR BRAGASON | VESTURPORT in cooperation with ARTBOX KUKK PRODUCTIONS and KOGGUIL FILMWORKS presents | 0 6.0m by RAGNAR BRAGASON | produced by G
74650,Fantasmi,Fantasmi,2014,primary,posters/74650.jpg,74650.jpg,176,12,0.0,0.0,0.0,0.0892,0.0892,0.0892,1.151,,Gabriele Albanesi Giorgio Bruno Cop Explorer Entertainment | Presentano | i morti | non dimenticano... | mai | NO | PARANORMAL | STORIES | DAL 10 LUGLIO AL CINEMA | HALLE | GABRIEL
74650,Fantasmi,Fantasmi,2014,variant,posters_multi/74650/8ykbl5Ax5LRg5UjJu2vlmngXjmg.jpg,8ykbl5Ax5LRg5UjJu2vlmngXjmg,30,2,0.0,0.0,0.0,0.4706,0.4706,0.4706,0.705,,FANTASM! | Italian Ghost Stories
74650,Fantasmi,Fantasmi,2014,variant,posters_multi/74650/vKMfMV1vPsRTiM4YQk603rMTdMh.jpg,vKMfMV1vPsRTiM4YQk603rMTdMh,232,15,0.0,0.0,0.0,0.0683,0.0683,0.0683,0.931,,Gabriele Albanesi Giorgio Bruno Con Explorer Entertainment | Presentano | i morti | non dimenticano... | OGGIO ALL DAFERNO | mai | ND | PARANORMAL | STURIES | DAL 10 LUGLIO AL CINE
76659,Beautiful Swordswomen: Double Seppuku,美女剣士・二人切腹,1990,primary,posters/76659.jpg,76659.jpg,64,4,0.0,0.0,0.0,0.1591,0.0,0.1591,0.642,,3 DISC BOX SET | ONNA HARAKIRI SAKUHINSHU | HARAKIRI | UNEAATHEO FILMS
76659,Beautiful Swordswomen: Double Seppuku,美女剣士・二人切腹,1990,variant,posters_multi/76659/bLXl3iBAUoDAVK7z3m8kXd7AAye.jpg,bLXl3iBAUoDAVK7z3m8kXd7AAye,64,4,0.0,0.0,0.0,0.1364,0.0,0.1364,0.723,,3 DISC BOX SET | ONNA HARAKIRI SAKUHINSHU | HARAKIRI | UNGAATHEO FILMS
76659,Beautiful Swordswomen: Double Seppuku,美女剣士・二人切腹,1990,variant,posters_multi/76659/nVYUiszbH7MvhD3pHPnkKbUKtfS.jpg,nVYUiszbH7MvhD3pHPnkKbUKtfS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.915,,
80528,The Darkening,The Darkening,1995,primary,posters/80528.jpg,80528.jpg,28,5,0.0,0.0,0.0,0.3429,0.3429,0.3429,0.682,,BLACK | GATE | WHERE | EVIL | LIVES!
80528,The Darkening,The Darkening,1995,variant,posters_multi/80528/wicP7cM37z3uhNdV5SwoPBZfib6.jpg,wicP7cM37z3uhNdV5SwoPBZfib6,28,5,0.0,0.0,0.0,0.3429,0.3429,0.3429,0.74,,BLACK | GATE | WHERE | EVIL | LIVES!
81489,Carnivorous,Carnivorous,2007,primary,posters/81489.jpg,81489.jpg,80,7,0.0,0.0,0.0,0.1026,0.1026,0.1026,0.672,,LEAH ROSE | RYAN SCHAUFLER | HELL'S | LABYRiNTH | la This Underworld | Hamana Are | The Prey
81489,Carnivorous,Carnivorous,2007,variant,posters_multi/81489/uJw5Tb7oCoBoalWKfvTxwt9zVZE.jpg,uJw5Tb7oCoBoalWKfvTxwt9zVZE,80,7,0.0,0.0,0.0,0.1026,0.1026,0.1026,0.638,,LEAH ROSE | RYAN SCHAUFLER | HELL'S | LABYRiNTH | In This Underworld | Humans Are | The Prey
82828,Melancholia,メランコリア,2004,primary,posters/82828.jpg,82828.jpg,502,18,0.0,0.0,0.0,0.0138,0.0,0.0138,1.402,,"DVD | VIDEO | - | THE | DOPPELGANGER | KBS KYOTO TVK TELEVISION AND SUN TELEVISION PRESENT A MOVIE KING PRODUCTION ""THEDOPPELGANGER"" | HIKARU KAWAMURA KOUHEI YAMAMOTO MIKIO SATO CH"
82828,Melancholia,メランコリア,2004,variant,posters_multi/82828/vmXW0lTUEkjpLdOuzZ06kyTca4T.jpg,vmXW0lTUEkjpLdOuzZ06kyTca4T,501,18,0.0,0.0,0.0,0.0138,0.0,0.0138,1.494,,DVD | VIDEO | - | THE | DOPPELGANGER | KBS KYOTO TVK TELEVISION AND SUN TELEVISION PRESENT A MOVIE KING PRODUCTION THE DOPPELGANGER | HIKARU KAWAMURA KOUHEI YAMAMOTO MIKIO SATO CHI
82972,Curio,Curio,2010,primary,posters/82972.jpg,82972.jpg,35,4,0.0,0.0,0.0,0.2286,0.2286,0.2286,0.669,,BAD | MOMMY | SECRETS NEVER | STAY BURIED
82972,Curio,Curio,2010,variant,posters_multi/82972/fLD3a9bc24ioDcPb2VVwat9HO00.jpg,fLD3a9bc24ioDcPb2VVwat9HO00,35,4,0.0,0.0,0.0,0.2286,0.2286,0.2286,0.798,,BAD | MOMMY | SECRETS NEVER | STAY BURIED
82972,Curio,Curio,2010,variant,posters_multi/82972/pFupZQWYGKBaMg9dZhcfj88BZ4A.jpg,pFupZQWYGKBaMg9dZhcfj88BZ4A,123,8,1.0,1.0,1.0,0.098,0.098,0.098,0.803,,CURIO | Wayne RUSSELL | Jennifer BRYER | ON THE RUN. 4000 MILES FROM HOME. | ... HE TOOK HER DAUGHTER | Soundtrack by | 18 | GRAHAM COXON
83833,Nostrum,Nostrum,2010,primary,posters/83833.jpg,83833.jpg,436,16,0.0,0.0,0.0,0.0,0.0,0.0,1.15,,FROM EXECUTIVE PRODUCER MICHAEL KLAWITTER | THE BONE COLLECTOR | CHRISTIAN BAKO | MEGAN HUTCHINGS | TARA JOSHI | JORDAN HAYES | PSYCHOTICA | A FRANKLIN WRIGHT PRODUCTION - MICHAEL 
83833,Nostrum,Nostrum,2010,variant,posters_multi/83833/y33jBhkZAX8hw5WYwze44WCT2CE.jpg,y33jBhkZAX8hw5WYwze44WCT2CE,549,16,0.0,0.0,0.0,0.0,0.0,0.0,1.332,,FROM EXECUTIVE PRODUCER MICHAEL KLAWITTER | THE BONE COLLECTOR | CHRISTIAN BAKO | MEGAN HUTCHINGS | TARA JOSHI | JORDAN HAYES | PSYCHOTICA | A FRANKL IN WRIGHT PRODUCTION AND MICHA
84233,Don't Hang Up,Don't Hang Up,1974,primary,posters/84233.jpg,84233.jpg,156,11,0.3333,0.3333,0.3333,0.1374,0.1374,0.1374,0.902,,There Was Nowhere to Hide from Fear... or Death | DON'T | OPEN A | THE | DOOR | After 13 Years | She Returned Home | to a House | S.F. BROWNRIGG | DAECTOR PRODUCER | of TERROR!
84233,Don't Hang Up,Don't Hang Up,1974,variant,posters_multi/84233/1vVhbo2yoVdoxIdkQWPifQtYfaN.jpg,1vVhbo2yoVdoxIdkQWPifQtYfaN,156,11,0.3333,0.3333,0.3333,0.1374,0.1374,0.1374,1.025,,There Was Nowhere to Hide from Fear... or Death | DON'T | OPEN A | THE | DOOR | After 13 Years | She Returned Home | to a House | S.F. BROWNRIGG | DAECTOR PRODUCER | of TERROR!
84233,Don't Hang Up,Don't Hang Up,1974,variant,posters_multi/84233/Ap5Eg4tn2hSveoQfNoeswL8NBri.jpg,Ap5Eg4tn2hSveoQfNoeswL8NBri,309,18,0.3333,0.3333,0.3333,0.0,0.0,0.0,1.015,,After 13 years She returned home... | To a house of terror | There was no place | to hide from FEAR | or DEATH... | DON'T | OPEN | the | DOOR | Starring | SUSAN BRACKEN . LARRY O'D
84233,Don't Hang Up,Don't Hang Up,1974,variant,posters_multi/84233/fccbAyx3DcSHwlR6iwEfwVFhvyD.jpg,fccbAyx3DcSHwlR6iwEfwVFhvyD,95,5,1.0,1.0,1.0,0.241,0.241,0.241,0.871,,an unknown caller whose | whispers stirred her and | terrified her... | warning her... | DON'T HANG UP!
84233,Don't Hang Up,Don't Hang Up,1974,variant,posters_multi/84233/hmMO6JPOrdf63n3emcaeRwb6h6z.jpg,hmMO6JPOrdf63n3emcaeRwb6h6z,18,1,0.0,0.0,0.0,0.48,0.48,0.48,0.615,,DONT OPEN THE pooR
84233,Don't Hang Up,Don't Hang Up,1974,variant,posters_multi/84233/tV4nKWtWBcoxckaEqMawSUSUSCs.jpg,tV4nKWtWBcoxckaEqMawSUSUSCs,304,19,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.935,,After 13 years She returned home... | To a house of terror | There was no place | to hide from FEAR | or DEATH... | DON'T | OPEN | the | DOOR | Starring | SUSAN BRACKEN | LARRY O'D
92312,Django the Bastard,Django il bastardo,1969,primary,posters/92312.jpg,92312.jpg,21,3,0.3333,0.0,0.3333,0.2286,0.3429,0.3429,0.504,,THE | STRANGERS | GUNDOWN
92312,Django the Bastard,Django il bastardo,1969,variant,posters_multi/92312/gtzylsOLaSkMGZDBiFb5PGbrT9A.jpg,gtzylsOLaSkMGZDBiFb5PGbrT9A,84,10,1.0,0.3333,1.0,0.3855,0.3373,0.3855,0.743,,DJANGO | THE BASTARD | THE STRANGER'S OUNDOWN | WA | $ 1.000 | DIANGO | 5000 | AM HANKONS | DIED | ANG
92312,Django the Bastard,Django il bastardo,1969,variant,posters_multi/92312/kCLooHddDxzBnNPfYnJzzeAa560.jpg,kCLooHddDxzBnNPfYnJzzeAa560,123,12,1.0,0.3333,1.0,0.2883,0.2523,0.2883,1.07,,DJANGO | THE BASTARD | THE STRANGER'S OUNDOWN | HE'S GOT A CROSS | WITH YOUR NAME ON IT. | WA | $ 1.000 | DIANGO | 5000 | AM HANKONS | DIER | ANG
92312,Django the Bastard,Django il bastardo,1969,variant,posters_multi/92312/lM9kTdGGSOTkSIHLbXX0SeZRQGr.jpg,lM9kTdGGSOTkSIHLbXX0SeZRQGr,21,3,0.3333,0.0,0.3333,0.2286,0.3429,0.3429,0.638,,THE | STRANGERS | GUNDOWN
92312,Django the Bastard,Django il bastardo,1969,variant,posters_multi/92312/mEgACOh9FGP9g9XoAp8T4kYVK96.jpg,mEgACOh9FGP9g9XoAp8T4kYVK96,62,9,1.0,0.3333,1.0,0.5,0.4375,0.5,0.782,,DJANGO | THE BASTARD | WA | $ 1.000 | DIANGA | $5000 | 3AM MASHONS | IA | DIED
92312,Django the Bastard,Django il bastardo,1969,variant,posters_multi/92312/t3BEghEMWpCYuvNxVJc0QPXjqGa.jpg,t3BEghEMWpCYuvNxVJc0QPXjqGa,142,13,1.0,0.3333,1.0,0.25,0.2188,0.25,0.907,,ANTHONY STEFFEN | DJANGO | THE BASTARD | THE STRANGER'S SUNDOWN | HE'S GOT A CROSS | WITH YOUR NAME ON IT. | WA | $ 1.000 | DIANGO | 5000 | AM HAWAISONS | ANGO | DIFF
95008,Scream... and Die!,Scream... and Die!,1973,primary,posters/95008.jpg,95008.jpg,23,2,0.0,0.0,0.0,0.375,0.375,0.375,0.965,,THE HOUSE THAT | VANISHED
95008,Scream... and Die!,Scream... and Die!,1973,variant,posters_multi/95008/34LrQxQMDUboPHwEuy2lTL6R8BQ.jpg,34LrQxQMDUboPHwEuy2lTL6R8BQ,23,2,0.0,0.0,0.0,0.375,0.375,0.375,0.804,,THE HOUSE THAT | VANISHED
95008,Scream... and Die!,Scream... and Die!,1973,variant,posters_multi/95008/46XK9HCl6n9P6QEbp6MqIAgEzOr.jpg,46XK9HCl6n9P6QEbp6MqIAgEzOr,399,16,0.3333,0.3333,0.3333,0.0,0.0,0.0,1.253,,IS IT TOO SOON TO TALK ABOUT '72... | THAT TIME PAUL AND VALERIE FELL IN LOVE AT FIRST SIGHT | AND BEGAN SEARCHING FOR A PLACE TO HAVE AN AFFAIR | FROM THAT COMPANY!!! | IT'S ONLY 
95008,Scream... and Die!,Scream... and Die!,1973,variant,posters_multi/95008/4hZYGJrcmwMNK48A0VQWKI4W4zC.jpg,4hZYGJrcmwMNK48A0VQWKI4W4zC,23,4,0.0,0.0,0.0,0.375,0.375,0.375,0.707,,THE | HOUSE | THAT | VANISHED
95008,Scream... and Die!,Scream... and Die!,1973,variant,posters_multi/95008/aio85fbghDTwnL0NUrWGmsFKp9n.jpg,aio85fbghDTwnL0NUrWGmsFKp9n,560,24,0.3333,0.3333,0.3333,0.0,0.0,0.0,1.223,,IS IT TOO SOON TO TALK ABOUT '72... | THAT TIME PAUL AND VALERIE FELL IN LOVE AT FIRST SIGHT | AND BEGAN SEARCHING FOR A PLACE TO HAVE AN AFFAIR | FROM THAT COMPANY!!! | IT'S ONLY 
95008,Scream... and Die!,Scream... and Die!,1973,variant,posters_multi/95008/lASZNs0GbkObV1ErUhzwgfIpNj9.jpg,lASZNs0GbkObV1ErUhzwgfIpNj9,14,2,1.0,1.0,1.0,1.0,1.0,1.0,0.85,,SCREAM | AND DIE
95008,Scream... and Die!,Scream... and Die!,1973,variant,posters_multi/95008/pKdkR0xy0BW9yphKRCzwimWHWUE.jpg,pKdkR0xy0BW9yphKRCzwimWHWUE,23,4,0.0,0.0,0.0,0.375,0.375,0.375,0.618,,THE | HOUSE | THAT | VANISHED
100467,The Hand That Feeds the Dead,La mano che nutre la morte,1974,primary,posters/100467.jpg,100467.jpg,24,3,0.0,0.0,0.0,0.1395,0.2439,0.2439,0.517,,KLAUS KINSKI IN | EVI | FACE
100467,The Hand That Feeds the Dead,La mano che nutre la morte,1974,variant,posters_multi/100467/wijtfpys0hHRi9ZGSYh7T3aJxCt.jpg,wijtfpys0hHRi9ZGSYh7T3aJxCt,28,3,1.0,0.0,1.0,1.0,0.2727,1.0,0.892,,THE HAND | THAT FEEDS | THE DEAD
100467,The Hand That Feeds the Dead,La mano che nutre la morte,1974,variant,posters_multi/100467/xoE8nwmet7eQMQRTZ2rRJQmMJ86.jpg,xoE8nwmet7eQMQRTZ2rRJQmMJ86,25,3,0.0,0.0,0.0,0.1364,0.2381,0.2381,0.778,,KLAUS KINSKI IN | EVIC | FACE
101730,Henge,Henge,2011,primary,posters/101730.jpg,101730.jpg,32,2,0.0,0.0,0.0,0.1818,0.1818,0.1818,0.694,,METAMORPHOSIS | DAS MONSTER IN DIR
101730,Henge,Henge,2011,variant,posters_multi/101730/6lWQjl6cQwBT8lF0a5g52S6n2lb.jpg,6lWQjl6cQwBT8lF0a5g52S6n2lb,32,2,0.0,0.0,0.0,0.1818,0.1818,0.1818,0.644,,METAMOAPHOSIS | DAS MONSTER IN DIR
101730,Henge,Henge,2011,variant,posters_multi/101730/g1273UI7b05AxfIifNoW17oX5cf.jpg,g1273UI7b05AxfIifNoW17oX5cf,6,2,0.0,0.0,0.0,0.2222,0.2222,0.2222,0.807,,AA | E 2
102762,Awakening,Awakening,2006,primary,posters/102762.jpg,102762.jpg,488,13,0.0,0.0,0.0,0.0,0.0,0.0,1.189,,DIE ZEIT DER | MENSCHEN IST | ABGELAUFEN | ZOMBIE | NIGHT | II | last Call Productions DE Pinal Films Inc Present 1 Bavidi and Amber ZOUBE NIGHT I | Seven Cartis Staran Tellin la R
102762,Awakening,Awakening,2006,variant,posters_multi/102762/jUvlPAF8vCYtkmpus3LvwsQGwwd.jpg,jUvlPAF8vCYtkmpus3LvwsQGwwd,610,13,0.0,0.0,0.0,0.0038,0.0038,0.0038,1.384,,DIE ZEIT DER | MENSCHEN IST | ABGELAUFEN | ZOMBIE | NIGHT | II | Steven Curtis Sharon DeWill Dan Rooney Kari Grace Johnny Paris Bob Hillhouse Nick Smith SPFX Carlos Henriques Casti
109703,Cadaver Bay,Cadaver Bay,2003,primary,posters/109703.jpg,109703.jpg,86,5,0.0,0.0,0.0,0.1205,0.1205,0.1205,0.565,,HELLSOUND Jeff DYLAN GRAHAM Elizabeth NORTH DEAD Lucien | EISENACH | BOOK OF THE | DVD | VIDEO
109703,Cadaver Bay,Cadaver Bay,2003,variant,posters_multi/109703/fZfTcfIT3gAO39XXifraaIfkflO.jpg,fZfTcfIT3gAO39XXifraaIfkflO,82,5,0.0,0.0,0.0,0.175,0.175,0.175,0.88,,Jeff DYLAN GRAHAM Elizabeth NORTH Lucien EISENACH | HELLBOUND | DAS DER | BUCH TOTEN | DVD
109703,Cadaver Bay,Cadaver Bay,2003,variant,posters_multi/109703/nzADzqDkgkilCPaQf1sNsR4X2cB.jpg,nzADzqDkgkilCPaQf1sNsR4X2cB,86,5,0.0,0.0,0.0,0.1205,0.1205,0.1205,1.052,,HELLSOUND Jeff DYLAN GRAHAM Elizabeth NORTH DEAD Lucien | EISENACH | BOOK OF THE | DVD | VIDEO
109707,Flora,Flora,1989,primary,posters/109707.jpg,109707.jpg,117,5,0.0,0.0,0.0,0.099,0.099,0.099,0.745,,"THE KIMSTIM COLLECTION | ""ONE OF CINEMA'S MOST VISIONARY SURREALISTS!"" | -NY Times | THE COLLECTED SHORTS OF | JAN SVANKMAJER"
109707,Flora,Flora,1989,variant,posters_multi/109707/3YDHzKDQCOhZD0zmkl9WgbStNM4.jpg,3YDHzKDQCOhZD0zmkl9WgbStNM4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,,
109707,Flora,Flora,1989,variant,posters_multi/109707/j6mXoaE3s3ky1kldjBVnnz6gZac.jpg,j6mXoaE3s3ky1kldjBVnnz6gZac,5,1,0.0,0.0,0.0,0.4444,0.4444,0.4444,0.641,,Fab L
109707,Flora,Flora,1989,variant,posters_multi/109707/jgofwLTLMVt2Xp4aPSqly7Nnmm6.jpg,jgofwLTLMVt2Xp4aPSqly7Nnmm6,116,5,0.0,0.0,0.0,0.099,0.099,0.099,0.802,,"THE KIMSTIM COLLECTION | ""ONE OF CINEMA'S MOST VISIONARY SURREALISTS!"" | NY Times | THE COLLECTED SHORTS OF | JAN SVANKMAJER"
109707,Flora,Flora,1989,variant,posters_multi/109707/mgHbHHaclA8YfPvQBi6wRb8q1EY.jpg,mgHbHHaclA8YfPvQBi6wRb8q1EY,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.671,,FLORA
109707,Flora,Flora,1989,variant,posters_multi/109707/viCVRUXEeSh3Xa9nwamgNTRynxQ.jpg,viCVRUXEeSh3Xa9nwamgNTRynxQ,9,2,0.0,0.0,0.0,0.6667,0.6667,0.6667,0.617,,Fab L | FOR
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,1993,primary,posters/110772.jpg,110772.jpg,68,6,0.0,0.0,0.0,0.2174,0.2174,0.2174,0.965,,PHANTOM | MUSEUMS | THE SHORT FILMS OF THE | QUAYI | ROTHERS | ZEITCEIST VIDEO
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,1993,variant,posters_multi/110772/1CHe4IOSHYoZzb7oV7eh4lVUH1x.jpg,1CHe4IOSHYoZzb7oV7eh4lVUH1x,66,4,0.875,0.875,0.875,0.6667,0.6667,0.6667,0.717,,"STILLE NACHT IV | Can't by ""His Name Without You is Alive.. | Wrong | ge"
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,1993,variant,posters_multi/110772/cgQCJZaVoeCkdt13eh9ot8acZqd.jpg,cgQCJZaVoeCkdt13eh9ot8acZqd,67,6,0.0,0.0,0.0,0.2198,0.2198,0.2198,0.939,,PHANTOM | MUSEUMS | QUAY | the SHORT FILMS OF THE | ROTHERS | ZEITGEIST VIDEO
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,1993,variant,posters_multi/110772/furozn9qtWgCrXHcywYGXHgeTuc.jpg,furozn9qtWgCrXHcywYGXHgeTuc,15,1,0.375,0.375,0.375,0.5532,0.5532,0.5532,0.878,,STILLE NACHT IV
122742,El asesino del parking,El asesino del parking,2006,primary,posters/122742.jpg,122742.jpg,172,5,0.25,0.25,0.25,0.1447,0.1447,0.1447,0.78,,"THROTTLE | ""An DAPIN STORE 12 ION - ROUAS DEL COM 24 -101 EDGENES VISUA TEAT | DRI INTERNATIONAL PRODUCTION JUNT SU D SMART ROO HA 20 SE IF | 300 COMURAL 100 NUMBER | - 1 - Applied"
122742,El asesino del parking,El asesino del parking,2006,variant,posters_multi/122742/gEi29ztmZ5G8qvDn5MdYwYd4tpC.jpg,gEi29ztmZ5G8qvDn5MdYwYd4tpC,264,5,0.0,0.0,0.0,0.0255,0.0255,0.0255,0.999,,THROTTLE | CHAMPION TELAR REAL ADE = SCHARD LEANER MAES SEALS WHITE MORGENTHALER = MITCH MERCAS STALF | COFFEE ENTERSAINMENT PROSPECION PICTURES prostociaosa JABES SEAU Sin GRAISUN
124046,B.O.R.N.,B.O.R.N.,1989,primary,posters/124046.jpg,124046.jpg,21,5,0.0,0.0,0.0,0.1,0.1,0.1,0.667,,ERCHANTS | M | DEATH | + | OF
124046,B.O.R.N.,B.O.R.N.,1989,variant,posters_multi/124046/eP4EzCF17EEerXMQGCPlqHtdYAV.jpg,eP4EzCF17EEerXMQGCPlqHtdYAV,597,14,0.0,0.0,0.0,0.0,0.0,0.0,1.074,,Modern science has | sophisticated crime. | created the most | ROSS HAGEN T | B.O.R.N. | Body Organ Replacement Network | An action thriller about life and death. | A MOVIE OUTFIT 
124046,B.O.R.N.,B.O.R.N.,1989,variant,posters_multi/124046/trUBdVKkA3K2G1czud2hejVlYGl.jpg,trUBdVKkA3K2G1czud2hejVlYGl,21,5,0.0,0.0,0.0,0.1,0.1,0.1,0.955,,ERCHANTS | M | DEATH | + | OF
125294,Rough Draft,Rough Draft,,primary,posters/125294.jpg,125294.jpg,90,4,0.0,0.0,0.0,0.1446,0.1446,0.1446,0.673,,diaryofa | serial Killer. | I felt the cold steel press against | My heart beat faster as she be
125294,Rough Draft,Rough Draft,,variant,posters_multi/125294/eYgvetyNQK3paZqZ1UvPjbvRuHy.jpg,eYgvetyNQK3paZqZ1UvPjbvRuHy,95,4,0.0,0.0,0.0,0.1379,0.1379,0.1379,0.732,,diaryofa | serial Killer. | I felt the cold steel press againsu 105 | My heart beat faster as she bes
125294,Rough Draft,Rough Draft,,variant,posters_multi/125294/w46brjapQYaZon6GHtiVeehmJ4T.jpg,w46brjapQYaZon6GHtiVeehmJ4T,78,3,1.0,1.0,1.0,0.274,0.274,0.274,0.553,,I felt the cold steel press againso | My heart beat faster as she be | ROUGH DRAFT
128655,Haunted High,Haunted High,2012,primary,posters/128655.jpg,128655.jpg,68,5,0.0,0.0,0.0,0.1765,0.1765,0.1765,0.569,,DANNY TREJO | CHOSTQUAKE | CHARISMA | CARPENTER M.C. GAINEY | EVIL WILL RISE
128655,Haunted High,Haunted High,2012,variant,posters_multi/128655/ajyIf0vd4yxtC8l1bbwIbi16BKm.jpg,ajyIf0vd4yxtC8l1bbwIbi16BKm,10,1,0.0,0.0,0.0,0.1905,0.1905,0.1905,0.739,,GHOSTQUAKE
128655,Haunted High,Haunted High,2012,variant,posters_multi/128655/ifZy0E6ulw73yb2pbkaKiQAr07T.jpg,ifZy0E6ulw73yb2pbkaKiQAr07T,130,7,0.5,0.5,0.5,0.1639,0.1639,0.1639,0.828,,DANNY TREJO MC GAINEY | GHOSTQUAKE | SHOWING YOUR SCHOOL SPIRIT | CAN BE DEADLY | SCHOOL BUS | HELVILLE HIGH SCHOOL | HOMECOMING PARTY TOKIGNS
128655,Haunted High,Haunted High,2012,variant,posters_multi/128655/vvBldMlCmq7WDI6eoWIHSAe1JfE.jpg,vvBldMlCmq7WDI6eoWIHSAe1JfE,68,3,0.0,0.0,0.0,0.1791,0.1791,0.1791,0.851,,DANNY TREJO | CHOSTAÜRKE CHARISMA CARPENTER M.C. GAINEY | EVIL WILL RISE
131575,Fear Has 1000 Eyes,Skräcken har 1000 ögon,1970,primary,posters/131575.jpg,131575.jpg,85,11,0.0,0.0,0.0,0.1818,0.2,0.2,0.999,,Erotic | Possession | of Sinful | Folly? | Sensuous | The | Anita | SANDERS | Solveig | ANDERSSON | Color
131575,Fear Has 1000 Eyes,Skräcken har 1000 ögon,1970,variant,posters_multi/131575/vwz6fTY8YFkouYjeTMJY9l4pEwq.jpg,vwz6fTY8YFkouYjeTMJY9l4pEwq,19,3,0.75,0.0,0.75,1.0,0.4375,1.0,0.733,,"fear has | 1,000 | eyes"
131575,Fear Has 1000 Eyes,Skräcken har 1000 ögon,1970,variant,posters_multi/131575/z3lzHWlGRs5pD3qgDlIDtFAMojH.jpg,z3lzHWlGRs5pD3qgDlIDtFAMojH,95,12,0.0,0.0,0.0,0.1649,0.202,0.202,0.839,,Erotic | Possession | of Sinful | Folly? | Sensuous | The | Sorceress | Anita | SANDERS | Solveig | ANDERSSON | Color
131815,The Sea Serpent,Serpiente de mar,1985,primary,posters/131815.jpg,131815.jpg,27,2,0.3333,0.0,0.3333,0.3333,0.3784,0.3784,0.607,,HYDRA | MONSTER FROM THE DEEP
131815,The Sea Serpent,Serpiente de mar,1985,variant,posters_multi/131815/u04cvzPQTmz60zxTbXFCgPH3ncO.jpg,u04cvzPQTmz60zxTbXFCgPH3ncO,27,2,0.3333,0.0,0.3333,0.3333,0.3784,0.3784,0.69,,HYDRA | MONSTER FROM THE DEEP
135973,Pennhurst,Pennhurst,2012,primary,posters/135973.jpg,135973.jpg,55,8,0.0,0.0,0.0,0.1667,0.1667,0.1667,0.546,,Ф | REC | THIS IS... | THE | LOST | EPISODE | CAM/01-SAVIS | 02:24:38
