id,title,year,decade,model,model_id,status,latency_s,title_guess,typography,typography_notes,mood,caption_essay,lite_risk,notes,raw_text,error
162336,Hatchetman,2003,2000,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.835,HATCHETMAN,block,"Bold, all-caps serif lettering centered with stark, imposing presence.",menacing|supernatural|dark|violent|psychological,"A silhouetted figure emerges from hellish flames above an inverted face, wielding an axe—classic slasher imagery promising brutal horror and psychological terror.",ok,Tagline 'Someone's got an axe to grind' visible at top; clear genre positioning as horror/slasher film.,"```json
{
  ""title_guess"": ""HATCHETMAN"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, all-caps serif lettering centered with stark, imposing presence."",
  ""mood"": [""menacing"", ""supernatural"", ""dark"", ""violent"", ""psychological""],
  ""caption_essay"": ""A silhouetted figure emerges from hellish flames above an inverted face, wielding an axe—classic slasher imagery promising brutal horror and psychological terror."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Tagline 'Someone's got an axe to grind' visible at top; clear genre positioning as horror/slasher film.""
}
```",
26854,4D Man,1959,1950,nova-pro,us.amazon.nova-pro-v1:0,ok,1.481,4D Man,block,"Large, bold, block letters dominate the poster.",tense|mysterious|menacing|sci-fi,A retro horror poster with a menacing figure and bold typography.,ok,Poster is clear and unambiguous.,"{
  ""title_guess"": ""4D Man"",
  ""typography"": ""block"",
  ""typography_notes"": ""Large, bold, block letters dominate the poster."",
  ""mood"": [""tense"", ""mysterious"", ""menacing"", ""sci-fi""],
  ""caption_essay"": ""A retro horror poster with a menacing figure and bold typography."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster is clear and unambiguous.""
}",
95348,The Mysterious Island,1929,1920,nova-pro,us.amazon.nova-pro-v1:0,ok,1.687,The Mysterious Island,ornate,"Cursive, elegant, and flowing script",terrifying|mysterious|vintage|adventure|danger,Vintage horror poster with a man and woman facing a giant octopus.,ok,Title is clear and unambiguous,"{
  ""title_guess"": ""The Mysterious Island"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""Cursive, elegant, and flowing script"",
  ""mood"": [""terrifying"", ""mysterious"", ""vintage"", ""adventure"", ""danger""],
  ""caption_essay"": ""Vintage horror poster with a man and woman facing a giant octopus."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Title is clear and unambiguous""
}",
26854,4D Man,1959,1950,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,3.003,4D MAN,block,"Bold, chunky block letters with bright yellow fill and red/blue shadow effects typical of 1950s-60s sci-fi poster design.",sci-fi|menacing|supernatural|vintage|pulp,"A skeletal figure in dark clothing gestures menacingly against a white brick wall, its supernatural presence suggested by the fourth-dimensional premise. Vibrant retro typography anchors this classic B-movie poster.",ok,"Likely 1959 film. Clear title, legible design, straightforward horror-sci-fi imagery.","```json
{
  ""title_guess"": ""4D MAN"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, chunky block letters with bright yellow fill and red/blue shadow effects typical of 1950s-60s sci-fi poster design."",
  ""mood"": [""sci-fi"", ""menacing"", ""supernatural"", ""vintage"", ""pulp""],
  ""caption_essay"": ""A skeletal figure in dark clothing gestures menacingly against a white brick wall, its supernatural presence suggested by the fourth-dimensional premise. Vibrant retro typography anchors this classic B-movie poster."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Likely 1959 film. Clear title, legible design, straightforward horror-sci-fi imagery.""
}
```",
95348,The Mysterious Island,1929,1920,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.746,The Mysterious Island,script,"Flowing, elegant cursive lettering with decorative serifs and flourishes typical of 1920s-1930s design.",mysterious|adventure|danger|exotic|suspenseful,"A man and woman are ensnared by writhing tentacles against a vivid green background, evoking classic silent-era adventure horror with creature-feature intrigue and romantic peril.",ok,"Vintage poster, likely 1920s-1930s era. Octopus/tentacle imagery suggests creature feature. Clear title and legible composition.","```json
{
  ""title_guess"": ""The Mysterious Island"",
  ""typography"": ""script"",
  ""typography_notes"": ""Flowing, elegant cursive lettering with decorative serifs and flourishes typical of 1920s-1930s design."",
  ""mood"": [""mysterious"", ""adventure"", ""danger"", ""exotic"", ""suspenseful""],
  ""caption_essay"": ""A man and woman are ensnared by writhing tentacles against a vivid green background, evoking classic silent-era adventure horror with creature-feature intrigue and romantic peril."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Vintage poster, likely 1920s-1930s era. Octopus/tentacle imagery suggests creature feature. Clear title and legible composition.""
}
```",
49810,The Rogues' Tavern,1936,1930,nova-pro,us.amazon.nova-pro-v1:0,ok,1.771,The Rogues' Tavern,block,"Large, bold block letters for the title.",tense|mysterious|vintage|suspenseful|eerie,Vintage horror movie poster with a suspenseful and eerie atmosphere.,ok,"Poster is clear and straightforward, minimal risk of error.","{
  ""title_guess"": ""The Rogues' Tavern"",
  ""typography"": ""block"",
  ""typography_notes"": ""Large, bold block letters for the title."",
  ""mood"": [""tense"", ""mysterious"", ""vintage"", ""suspenseful"", ""eerie""],
  ""caption_essay"": ""Vintage horror movie poster with a suspenseful and eerie atmosphere."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster is clear and straightforward, minimal risk of error.""
}",
49810,The Rogues' Tavern,1936,1930,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.618,The Rogue's Tavern,mixed,Bold yellow serif title contrasts with white block lettering and smaller script credits.,noir|suspenseful|mysterious|danger|vintage,A 1936 Puritan Pictures thriller where Wallace Ford encounters sinister intrigue at a roadside inn. The looming shadow and trapped guests suggest classic murder-mystery suspense.,ok,Clear poster with legible text hierarchy; all credits visible and accurate to era.,"```json
{
  ""title_guess"": ""The Rogue's Tavern"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Bold yellow serif title contrasts with white block lettering and smaller script credits."",
  ""mood"": [""noir"", ""suspenseful"", ""mysterious"", ""danger"", ""vintage""],
  ""caption_essay"": ""A 1936 Puritan Pictures thriller where Wallace Ford encounters sinister intrigue at a roadside inn. The looming shadow and trapped guests suggest classic murder-mystery suspense."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear poster with legible text hierarchy; all credits visible and accurate to era.""
}
```",
92320,Garden of the Dead,1972,1970,nova-pro,us.amazon.nova-pro-v1:0,ok,2.304,Garden of the Dead,block,"Block letters for the main title, mixed styles for other text",dark|eerie|mysterious|gothic,"A chilling horror movie poster with a dark, ominous atmosphere.",ok,"Poster is for a horror film, as indicated by the title and imagery.","{
  ""title_guess"": ""Garden of the Dead"",
  ""typography"": ""block"",
  ""typography_notes"": ""Block letters for the main title, mixed styles for other text"",
  ""mood"": [""dark"", ""eerie"", ""mysterious"", ""gothic""],
  ""caption_essay"": ""A chilling horror movie poster with a dark, ominous atmosphere."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster is for a horror film, as indicated by the title and imagery.""
}",
482646,The Cavalier's Dream,1898,1890,nova-pro,us.amazon.nova-pro-v1:0,ok,1.557,The Cavalier's Dream,block,"Bold, uppercase letters dominate the title.",mysterious|gothic|vintage|dramatic|melancholic,A haunting black-and-white scene evokes a gothic atmosphere.,ok,"The image is clearly a book cover, not a movie poster.","{
  ""title_guess"": ""The Cavalier's Dream"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, uppercase letters dominate the title."",
  ""mood"": [""mysterious"", ""gothic"", ""vintage"", ""dramatic"", ""melancholic""],
  ""caption_essay"": ""A haunting black-and-white scene evokes a gothic atmosphere."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The image is clearly a book cover, not a movie poster.""
}",
92320,Garden of the Dead,1972,1970,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.801,Garden of the Dead,block,"Bold, heavy sans-serif lettering with stark white text contrasting against dark backgrounds.",desolate|undead|apocalyptic|grim|supernatural,"A vintage horror poster depicting shambling corpses emerging from a frozen wasteland, with a decomposed face looming above—classic exploitation cinema imagery promising death as the only living force.",ok,PG rating unusual for zombie content; film appears to be 1970s-era low-budget horror. All text clearly legible.,"```json
{
  ""title_guess"": ""Garden of the Dead"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, heavy sans-serif lettering with stark white text contrasting against dark backgrounds."",
  ""mood"": [""desolate"", ""undead"", ""apocalyptic"", ""grim"", ""supernatural""],
  ""caption_essay"": ""A vintage horror poster depicting shambling corpses emerging from a frozen wasteland, with a decomposed face looming above—classic exploitation cinema imagery promising death as the only living force."",
  ""lite_risk"": ""ok"",
  ""notes"": ""PG rating unusual for zombie content; film appears to be 1970s-era low-budget horror. All text clearly legible.""
}
```",
1703149,The Mummy: Reckoning,9999,9990,nova-pro,us.amazon.nova-pro-v1:0,ok,1.642,The Mummy Reckoning,block,"Bold, block letters for dramatic effect.",terrifying|mysterious|dark|supernatural,A horror movie poster featuring a menacing mummy and frightened characters.,ok,Poster elements align with typical horror genre conventions.,"{
  ""title_guess"": ""The Mummy Reckoning"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, block letters for dramatic effect."",
  ""mood"": [""terrifying"", ""mysterious"", ""dark"", ""supernatural""],
  ""caption_essay"": ""A horror movie poster featuring a menacing mummy and frightened characters."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Poster elements align with typical horror genre conventions.""
}",
482646,The Cavalier's Dream,1898,1890,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.664,THE CAVALIER'S DREAM,ornate,Serif capitals with classical proportions and elegant spacing characteristic of late 19th-century design.,mysterious|theatrical|dreamlike|gothic|historical,"Edwin S. Porter's 1898 film presents a spectral tableau of figures in period costume, their ghostly forms rendered in grayscale cinematography that evokes both dream logic and supernatural intrigue.",ok,Early cinema title card; imagery shows theatrical staging typical of Porter's pioneering work.,"```json
{
  ""title_guess"": ""THE CAVALIER'S DREAM"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""Serif capitals with classical proportions and elegant spacing characteristic of late 19th-century design."",
  ""mood"": [""mysterious"", ""theatrical"", ""dreamlike"", ""gothic"", ""historical""],
  ""caption_essay"": ""Edwin S. Porter's 1898 film presents a spectral tableau of figures in period costume, their ghostly forms rendered in grayscale cinematography that evokes both dream logic and supernatural intrigue."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Early cinema title card; imagery shows theatrical staging typical of Porter's pioneering work.""
}
```",
1703149,The Mummy: Reckoning,9999,9990,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2.825,THE MUMMY RECKONING,block,"Bold, all-caps serif lettering with gold/brass coloring and slight weathered texture.",ancient|supernatural|ominous|apocalyptic|cursed,"A decaying mummy looms over silhouetted figures amid burning ruins, promising supernatural vengeance and archaeological horror in this creature-feature revival.",ok,Clear poster hierarchy; production credits and studio branding legible; no obvious text anomalies detected.,"```json
{
  ""title_guess"": ""THE MUMMY RECKONING"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, all-caps serif lettering with gold/brass coloring and slight weathered texture."",
  ""mood"": [""ancient"", ""supernatural"", ""ominous"", ""apocalyptic"", ""cursed""],
  ""caption_essay"": ""A decaying mummy looms over silhouetted figures amid burning ruins, promising supernatural vengeance and archaeological horror in this creature-feature revival."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Clear poster hierarchy; production credits and studio branding legible; no obvious text anomalies detected.""
}
```",
